(E:1, S:244) [loss = 0.2146 lr = 1.000000e-03] (0.856 samples/sec; 1.168 sec/batch)
(E:1, S:245) [loss = 0.1937 lr = 1.000000e-03] (0.848 samples/sec; 1.179 sec/batch)
(E:1, S:246) [loss = 0.1799 lr = 1.000000e-03] (0.851 samples/sec; 1.175 sec/batch)
(E:1, S:247) [loss = 0.2010 lr = 1.000000e-03] (0.845 samples/sec; 1.183 sec/batch)
(E:1, S:248) [loss = 0.3249 lr = 1.000000e-03] (0.846 samples/sec; 1.182 sec/batch)
(E:1, S:249) [loss = 0.4012 lr = 1.000000e-03] (0.851 samples/sec; 1.175 sec/batch)
(E:1, S:250) [loss = 0.3630 lr = 1.000000e-03] (0.850 samples/sec; 1.176 sec/batch)
(E:1, S:251) [loss = 0.3460 lr = 1.000000e-03] (0.853 samples/sec; 1.173 sec/batch)
(E:1, S:252) [loss = 0.3168 lr = 1.000000e-03] (0.857 samples/sec; 1.167 sec/batch)
(E:1, S:253) [loss = 0.3523 lr = 1.000000e-03] (0.856 samples/sec; 1.169 sec/batch)
(E:1, S:254) [loss = 0.3288 lr = 1.000000e-03] (0.857 samples/sec; 1.166 sec/batch)
(E:1, S:255) [loss = 0.3081 lr = 1.000000e-03] (0.854 samples/sec; 1.171 sec/batch)
(E:1, S:256) [loss = 0.2806 lr = 1.000000e-03] (0.854 samples/sec; 1.171 sec/batch)
(E:1, S:257) [loss = 0.2646 lr = 1.000000e-03] (0.857 samples/sec; 1.168 sec/batch)
(E:1, S:258) [loss = 0.3477 lr = 1.000000e-03] (0.856 samples/sec; 1.168 sec/batch)
